-208.043	-328.432	0	0.5
-199	0	0	0.5
-1.17903	-0.301369	0	0.5
-0.559296	-0.34082	0	0.5
0.420212	-1.03571	0	0.5
2.01903	-3.23543	0	0.5
3.62215	-6.08733	0	0.5
4.11211	-7.11246	0	0.5
4.62065	-8.28069	0	0.5
5.14818	-9.57919	0	0.5
5.69511	-10.9951	0	0.5
6.26183	-12.5156	0	0.5
6.84872	-14.1279	0	0.5
7.45621	-15.8191	0	0.5
8.08467	-17.5765	0	0.5
8.73454	-19.3871	0	0.5
9.40617	-21.2381	0	0.5
10.1	-23.1167	0	0.5
10.8165	-25.0102	0	0.5
11.5559	-26.9055	0	0.5
12.3187	-28.79	0	0.5
13.1053	-30.6508	0	0.5
13.9161	-32.475	0	0.5
14.7515	-34.2498	0	0.5
15.6119	-35.9624	0	0.5
16.4977	-37.6	0	0.5
17.4093	-39.1497	0	0.5
18.3471	-40.5986	0	0.5
19.3114	-41.9341	0	0.5
20.3028	-43.1432	0	0.5
21.3216	-44.213	0	0.5
22.3919	-45.1495	0	0.5
23.7885	-46.1084	0	0.5
25.3212	-46.9141	0	0.5
26.9727	-47.5786	0	0.5
28.7259	-48.1138	0	0.5
30.5638	-48.5317	0	0.5
32.469	-48.844	0	0.5
34.4246	-49.0628	0	0.5
36.4133	-49.1999	0	0.5
38.418	-49.2673	0	0.5
40.4216	-49.2769	0	0.5
42.4069	-49.2406	0	0.5
44.3568	-49.1703	0	0.5
46.2541	-49.0779	0	0.5
48.0817	-48.9754	0	0.5
49.8224	-48.8747	0	0.5
51.4592	-48.7876	0	0.5
52.9747	-48.7261	0	0.5
54.352	-48.7022	0	0.5
55.2603	-48.7153	0	0.5
55.5738	-48.7276	0	0.5
55.9967	-49.6554	0	0.5
56.5376	-48.6256	0	0.5
56.6231	-48.8144	0	0.5
58.1325	-48.9009	0	0.5
58.349	-49.0556	0	0.5
58.8934	-51.2117	0	0.5
59.7647	-51.6158	0	0.5
60.7079	-52.0336	0	0.5
61.7201	-52.4656	0	0.5
62.7986	-52.9123	0	0.5
63.9408	-53.3741	0	0.5
65.1439	-53.8515	0	0.5
66.4052	-54.3451	0	0.5
67.7219	-54.8552	0	0.5
69.0914	-55.3824	0	0.5
70.511	-55.9272	0	0.5
71.9778	-56.4899	0	0.5
73.4893	-57.0712	0	0.5
75.0426	-57.6715	0	0.5
76.635	-58.2911	0	0.5
78.2639	-58.9308	0	0.5
79.9265	-59.5908	0	0.5
81.6202	-60.2718	0	0.5
83.342	-60.9741	0	0.5
85.0894	-61.6982	0	0.5
86.8597	-62.4447	0	0.5
88.6501	-63.214	0	0.5
90.4578	-64.0066	0	0.5
92.2803	-64.823	0	0.5
94.1147	-65.6636	0	0.5
95.9583	-66.5289	0	0.5
97.8085	-67.4194	0	0.5
99.6624	-68.3356	0	0.5
101.517	-69.2779	0	0.5
103.371	-70.2469	0	0.5
105.22	-71.243	0	0.5
107.062	-72.2667	0	0.5
108.894	-73.3185	0	0.5
110.714	-74.3988	0	0.5
112.518	-75.5082	0	0.5
114.294	-76.6403	0	0.5
115.505	-77.4254	0	0.5
116.706	-78.203	0	0.5
117.898	-78.9742	0	0.5
119.083	-79.7403	0	0.5
120.26	-80.5023	0	0.5
121.431	-81.2614	0	0.5
122.597	-82.0189	0	0.5
123.759	-82.7759	0	0.5
124.917	-83.5336	0	0.5
126.074	-84.2931	0	0.5
127.228	-85.0556	0	0.5
128.383	-85.8223	0	0.5
129.538	-86.5944	0	0.5
130.694	-87.373	0	0.5
131.853	-88.1593	0	0.5
133.014	-88.9545	0	0.5
134.181	-89.7598	0	0.5
135.352	-90.5762	0	0.5
136.529	-91.4051	0	0.5
137.714	-92.2475	0	0.5
138.906	-93.1047	0	0.5
140.108	-93.9778	0	0.5
141.319	-94.868	0	0.5
142.541	-95.7764	0	0.5
143.775	-96.7043	0	0.5
145.021	-97.6528	0	0.5
146.281	-98.623	0	0.5
147.556	-99.6163	0	0.5
148.846	-100.634	0	0.5
150.152	-101.676	0	0.5
151.476	-102.745	0	0.5
152.818	-103.842	0	0.5
154.18	-104.968	0	0.5
155.561	-106.123	0	0.5
156.964	-107.31	0	0.5
158.389	-108.529	0	0.5
159.836	-109.781	0	0.5
161.308	-111.069	0	0.5
162.804	-112.392	0	0.5
164.327	-113.752	0	0.5
165.875	-115.15	0	0.5
167.452	-116.588	0	0.5
169.057	-118.066	0	0.5
170.692	-119.586	0	0.5
172.357	-121.148	0	0.5
174.054	-122.755	0	0.5
175.783	-124.407	0	0.5
177.545	-126.106	0	0.5
179.342	-127.852	0	0.5
181.174	-129.647	0	0.5
183.042	-131.491	0	0.5
184.456	-132.898	0	0.5
185.379	-133.824	0	0.5
186.319	-134.773	0	0.5
187.275	-135.746	0	0.5
188.248	-136.742	0	0.5
189.237	-137.76	0	0.5
190.242	-138.801	0	0.5
191.262	-139.863	0	0.5
192.297	-140.947	0	0.5
193.347	-142.051	0	0.5
194.412	-143.175	0	0.5
195.49	-144.319	0	0.5
196.582	-145.482	0	0.5
197.687	-146.664	0	0.5
198.805	-147.864	0	0.5
199.935	-149.082	0	0.5
201.078	-150.316	0	0.5
202.232	-151.568	0	0.5
203.398	-152.836	0	0.5
204.575	-154.12	0	0.5
205.763	-155.419	0	0.5
206.961	-156.732	0	0.5
208.17	-158.06	0	0.5
209.388	-159.402	0	0.5
210.615	-160.757	0	0.5
211.851	-162.125	0	0.5
213.096	-163.505	0	0.5
214.35	-164.897	0	0.5
215.611	-166.301	0	0.5
216.88	-167.715	0	0.5
218.155	-169.14	0	0.5
219.438	-170.575	0	0.5
220.728	-172.019	0	0.5
222.023	-173.472	0	0.5
223.324	-174.933	0	0.5
224.631	-176.402	0	0.5
225.942	-177.879	0	0.5
227.259	-179.363	0	0.5
228.58	-180.853	0	0.5
229.904	-182.349	0	0.5
231.233	-183.851	0	0.5
232.565	-185.357	0	0.5
233.899	-186.868	0	0.5
235.236	-188.384	0	0.5
236.576	-189.902	0	0.5
237.917	-191.424	0	0.5
239.26	-192.948	0	0.5
240.604	-194.475	0	0.5
241.949	-196.003	0	0.5
